,COCLSACT
22505,NEVER USED COCAINE
22506,NEVER USED COCAINE
22507,NEVER USED COCAINE
22508,NEVER USED COCAINE
22509,No
22510,NEVER USED COCAINE
22511,DID NOT USE COCAINE IN THE PAST 12 MOS
22512,NEVER USED COCAINE
22513,DID NOT USE COCAINE IN THE PAST 12 MOS
22514,DID NOT USE COCAINE IN THE PAST 12 MOS
22515,NEVER USED COCAINE
22516,NEVER USED COCAINE
22517,NEVER USED COCAINE
22518,NEVER USED COCAINE
22519,NEVER USED COCAINE
22520,NEVER USED COCAINE
22521,DID NOT USE COCAINE IN THE PAST 12 MOS
22522,NEVER USED COCAINE
22523,NEVER USED COCAINE
22524,No
22525,NEVER USED COCAINE
22526,NEVER USED COCAINE
22527,DID NOT USE COCAINE IN THE PAST 12 MOS
22528,NEVER USED COCAINE
22529,NEVER USED COCAINE
22530,NEVER USED COCAINE
22531,NEVER USED COCAINE
22532,NEVER USED COCAINE
22533,NEVER USED COCAINE
22534,NEVER USED COCAINE
22535,NEVER USED COCAINE
22536,NEVER USED COCAINE
22537,NEVER USED COCAINE
22538,NEVER USED COCAINE
22539,NEVER USED COCAINE
22540,NEVER USED COCAINE
22541,NEVER USED COCAINE
22542,NEVER USED COCAINE
22543,NEVER USED COCAINE
22544,No
22545,NEVER USED COCAINE
22546,NEVER USED COCAINE
22547,NEVER USED COCAINE
22548,DID NOT USE COCAINE IN THE PAST 12 MOS
22549,NEVER USED COCAINE
22550,NEVER USED COCAINE
22551,NEVER USED COCAINE
22552,NEVER USED COCAINE
22553,NEVER USED COCAINE
22554,NEVER USED COCAINE
22555,NEVER USED COCAINE
22556,NEVER USED COCAINE
22557,NEVER USED COCAINE
22558,Yes
22559,NEVER USED COCAINE
22560,NEVER USED COCAINE
22561,NEVER USED COCAINE
22562,NEVER USED COCAINE
22563,NEVER USED COCAINE
22564,NEVER USED COCAINE
22565,NEVER USED COCAINE
22566,NEVER USED COCAINE
22567,NEVER USED COCAINE
22568,NEVER USED COCAINE
22569,NEVER USED COCAINE
22570,NEVER USED COCAINE
22571,NEVER USED COCAINE
22572,NEVER USED COCAINE
22573,NEVER USED COCAINE
22574,NEVER USED COCAINE
22575,NEVER USED COCAINE
22576,NEVER USED COCAINE
22577,NEVER USED COCAINE
22578,NEVER USED COCAINE
22579,NEVER USED COCAINE
22580,Yes
22581,NEVER USED COCAINE
22582,NEVER USED COCAINE
22583,NEVER USED COCAINE
22584,NEVER USED COCAINE
22585,NEVER USED COCAINE
22586,NEVER USED COCAINE
22587,NEVER USED COCAINE
22588,NEVER USED COCAINE
22589,NEVER USED COCAINE
22590,DID NOT USE COCAINE IN THE PAST 12 MOS
22591,NEVER USED COCAINE
22592,NEVER USED COCAINE
22593,NEVER USED COCAINE
22594,DID NOT USE COCAINE IN THE PAST 12 MOS
22595,NEVER USED COCAINE
22596,NEVER USED COCAINE
22597,NEVER USED COCAINE
22598,NEVER USED COCAINE
22599,NEVER USED COCAINE
22600,NEVER USED COCAINE
22601,NEVER USED COCAINE
22602,NEVER USED COCAINE
22603,NEVER USED COCAINE
22604,NEVER USED COCAINE
22605,DID NOT USE COCAINE IN THE PAST 12 MOS
22606,NEVER USED COCAINE
22607,NEVER USED COCAINE
22608,NEVER USED COCAINE
22609,NEVER USED COCAINE
22610,NEVER USED COCAINE
22611,NEVER USED COCAINE
22612,NEVER USED COCAINE
22613,NEVER USED COCAINE
22614,NEVER USED COCAINE
22615,NEVER USED COCAINE
22616,NEVER USED COCAINE
22617,NEVER USED COCAINE
22618,NEVER USED COCAINE
22619,NEVER USED COCAINE
22620,NEVER USED COCAINE
22621,NEVER USED COCAINE
22622,NEVER USED COCAINE
22623,NEVER USED COCAINE
22624,No
22625,NEVER USED COCAINE
22626,NEVER USED COCAINE
22627,NEVER USED COCAINE
22628,NEVER USED COCAINE
22629,NEVER USED COCAINE
22630,NEVER USED COCAINE
22631,NEVER USED COCAINE
22632,NEVER USED COCAINE
22633,No
22634,NEVER USED COCAINE
22635,NEVER USED COCAINE
22636,NEVER USED COCAINE
22637,NEVER USED COCAINE
22638,NEVER USED COCAINE
22639,NEVER USED COCAINE
22640,Yes
22641,NEVER USED COCAINE
22642,NEVER USED COCAINE
22643,NEVER USED COCAINE
22644,NEVER USED COCAINE
22645,NEVER USED COCAINE
22646,DID NOT USE COCAINE IN THE PAST 12 MOS
22647,DID NOT USE COCAINE IN THE PAST 12 MOS
22648,BLANK (NO ANSWER)
22649,NEVER USED COCAINE
22650,DON'T KNOW
22651,NEVER USED COCAINE
22652,NEVER USED COCAINE
22653,NEVER USED COCAINE
22654,NEVER USED COCAINE
22655,NEVER USED COCAINE
22656,NEVER USED COCAINE
22657,NEVER USED COCAINE
22658,NEVER USED COCAINE
22659,NEVER USED COCAINE
22660,NEVER USED COCAINE
22661,No
22662,NEVER USED COCAINE
22663,NEVER USED COCAINE
22664,NEVER USED COCAINE
22665,NEVER USED COCAINE
22666,NEVER USED COCAINE
22667,NEVER USED COCAINE
22668,NEVER USED COCAINE
22669,NEVER USED COCAINE
22670,NEVER USED COCAINE
22671,BLANK (NO ANSWER)
22672,NEVER USED COCAINE
22673,NEVER USED COCAINE
22674,DID NOT USE COCAINE IN THE PAST 12 MOS
22675,NEVER USED COCAINE
22676,NEVER USED COCAINE
22677,NEVER USED COCAINE
22678,NEVER USED COCAINE
22679,NEVER USED COCAINE
22680,NEVER USED COCAINE
22681,NEVER USED COCAINE
22682,NEVER USED COCAINE
22683,NEVER USED COCAINE
22684,NEVER USED COCAINE
22685,NEVER USED COCAINE
22686,NEVER USED COCAINE
22687,NEVER USED COCAINE
22688,NEVER USED COCAINE
22689,NEVER USED COCAINE
22690,NEVER USED COCAINE
22691,NEVER USED COCAINE
22692,DID NOT USE COCAINE IN THE PAST 12 MOS
22693,NEVER USED COCAINE
22694,NEVER USED COCAINE
22695,NEVER USED COCAINE
22696,NEVER USED COCAINE
22697,NEVER USED COCAINE
22698,BLANK (NO ANSWER)
22699,NEVER USED COCAINE
22700,NEVER USED COCAINE
22701,NEVER USED COCAINE
22702,NEVER USED COCAINE
22703,NEVER USED COCAINE
22704,NEVER USED COCAINE
22705,NEVER USED COCAINE
22706,NEVER USED COCAINE
22707,NEVER USED COCAINE
22708,NEVER USED COCAINE
22709,NEVER USED COCAINE
22710,NEVER USED COCAINE
22711,NEVER USED COCAINE
22712,NEVER USED COCAINE
22713,NEVER USED COCAINE
22714,NEVER USED COCAINE
22715,NEVER USED COCAINE
22716,NEVER USED COCAINE
22717,NEVER USED COCAINE
22718,NEVER USED COCAINE
22719,NEVER USED COCAINE
22720,NEVER USED COCAINE
22721,NEVER USED COCAINE
22722,NEVER USED COCAINE
22723,NEVER USED COCAINE
22724,NEVER USED COCAINE
22725,NEVER USED COCAINE
22726,NEVER USED COCAINE
22727,NEVER USED COCAINE
22728,NEVER USED COCAINE
22729,DID NOT USE COCAINE IN THE PAST 12 MOS
22730,NEVER USED COCAINE
22731,NEVER USED COCAINE
22732,NEVER USED COCAINE
22733,NEVER USED COCAINE
22734,NEVER USED COCAINE
22735,NEVER USED COCAINE
22736,DID NOT USE COCAINE IN THE PAST 12 MOS
22737,NEVER USED COCAINE
22738,NEVER USED COCAINE
22739,NEVER USED COCAINE
22740,NEVER USED COCAINE
22741,NEVER USED COCAINE
22742,DID NOT USE COCAINE IN THE PAST 12 MOS
22743,NEVER USED COCAINE
22744,NEVER USED COCAINE
22745,NEVER USED COCAINE
22746,NEVER USED COCAINE
22747,NEVER USED COCAINE
22748,DID NOT USE COCAINE IN THE PAST 12 MOS
22749,NEVER USED COCAINE
22750,NEVER USED COCAINE
22751,NEVER USED COCAINE
22752,DID NOT USE COCAINE IN THE PAST 12 MOS
22753,NEVER USED COCAINE
22754,NEVER USED COCAINE
22755,NEVER USED COCAINE
22756,NEVER USED COCAINE
22757,NEVER USED COCAINE
22758,NEVER USED COCAINE
22759,NEVER USED COCAINE
22760,NEVER USED COCAINE
22761,NEVER USED COCAINE
22762,NEVER USED COCAINE
22763,NEVER USED COCAINE
22764,NEVER USED COCAINE
22765,NEVER USED COCAINE
22766,NEVER USED COCAINE
22767,DID NOT USE COCAINE IN THE PAST 12 MOS
22768,NEVER USED COCAINE
22769,NEVER USED COCAINE
22770,NEVER USED COCAINE
22771,NEVER USED COCAINE
22772,NEVER USED COCAINE
22773,NEVER USED COCAINE
22774,NEVER USED COCAINE
22775,NEVER USED COCAINE
22776,DID NOT USE COCAINE IN THE PAST 12 MOS
22777,NEVER USED COCAINE
22778,NEVER USED COCAINE
22779,NEVER USED COCAINE
22780,NEVER USED COCAINE
22781,No
22782,NEVER USED COCAINE
22783,DID NOT USE COCAINE IN THE PAST 12 MOS
22784,NEVER USED COCAINE
22785,NEVER USED COCAINE
22786,NEVER USED COCAINE
22787,NEVER USED COCAINE
22788,No
22789,NEVER USED COCAINE
22790,NEVER USED COCAINE
22791,NEVER USED COCAINE
22792,NEVER USED COCAINE
22793,NEVER USED COCAINE
22794,NEVER USED COCAINE
22795,No
22796,NEVER USED COCAINE
22797,NEVER USED COCAINE
22798,NEVER USED COCAINE
22799,NEVER USED COCAINE
22800,NEVER USED COCAINE
22801,NEVER USED COCAINE
22802,NEVER USED COCAINE
22803,NEVER USED COCAINE
22804,NEVER USED COCAINE
22805,NEVER USED COCAINE
22806,NEVER USED COCAINE
22807,NEVER USED COCAINE
22808,NEVER USED COCAINE
22809,NEVER USED COCAINE
22810,NEVER USED COCAINE
22811,NEVER USED COCAINE
22812,NEVER USED COCAINE
22813,NEVER USED COCAINE
22814,DID NOT USE COCAINE IN THE PAST 12 MOS
22815,NEVER USED COCAINE
22816,NEVER USED COCAINE
22817,NEVER USED COCAINE
22818,DID NOT USE COCAINE IN THE PAST 12 MOS
22819,NEVER USED COCAINE
22820,DID NOT USE COCAINE IN THE PAST 12 MOS
22821,NEVER USED COCAINE
22822,NEVER USED COCAINE
22823,NEVER USED COCAINE
22824,NEVER USED COCAINE
22825,NEVER USED COCAINE
22826,NEVER USED COCAINE
22827,DID NOT USE COCAINE IN THE PAST 12 MOS
22828,NEVER USED COCAINE
22829,NEVER USED COCAINE
22830,NEVER USED COCAINE
22831,NEVER USED COCAINE
22832,NEVER USED COCAINE
22833,NEVER USED COCAINE
22834,NEVER USED COCAINE
22835,No
22836,NEVER USED COCAINE
22837,NEVER USED COCAINE
22838,NEVER USED COCAINE
22839,NEVER USED COCAINE
22840,DID NOT USE COCAINE IN THE PAST 12 MOS
22841,NEVER USED COCAINE
22842,DID NOT USE COCAINE IN THE PAST 12 MOS
22843,NEVER USED COCAINE
22844,NEVER USED COCAINE
22845,NEVER USED COCAINE
22846,NEVER USED COCAINE
22847,NEVER USED COCAINE
22848,NEVER USED COCAINE
22849,NEVER USED COCAINE
22850,DID NOT USE COCAINE IN THE PAST 12 MOS
22851,NEVER USED COCAINE
22852,NEVER USED COCAINE
22853,NEVER USED COCAINE
22854,NEVER USED COCAINE
22855,DID NOT USE COCAINE IN THE PAST 12 MOS
22856,NEVER USED COCAINE
22857,NEVER USED COCAINE
22858,DID NOT USE COCAINE IN THE PAST 12 MOS
22859,NEVER USED COCAINE
22860,NEVER USED COCAINE
22861,NEVER USED COCAINE
22862,NEVER USED COCAINE
22863,NEVER USED COCAINE
22864,NEVER USED COCAINE
22865,NEVER USED COCAINE
22866,NEVER USED COCAINE
22867,NEVER USED COCAINE
22868,NEVER USED COCAINE
22869,NEVER USED COCAINE
22870,NEVER USED COCAINE
22871,NEVER USED COCAINE
22872,NEVER USED COCAINE
22873,NEVER USED COCAINE
22874,NEVER USED COCAINE
22875,NEVER USED COCAINE
22876,NEVER USED COCAINE
22877,NEVER USED COCAINE
22878,NEVER USED COCAINE
22879,NEVER USED COCAINE
22880,NEVER USED COCAINE
22881,NEVER USED COCAINE
22882,DID NOT USE COCAINE IN THE PAST 12 MOS
22883,NEVER USED COCAINE
22884,DID NOT USE COCAINE IN THE PAST 12 MOS
22885,NEVER USED COCAINE
22886,NEVER USED COCAINE
22887,NEVER USED COCAINE
22888,NEVER USED COCAINE
22889,NEVER USED COCAINE
22890,NEVER USED COCAINE
22891,NEVER USED COCAINE
22892,NEVER USED COCAINE
22893,NEVER USED COCAINE
22894,NEVER USED COCAINE
22895,NEVER USED COCAINE
22896,NEVER USED COCAINE
22897,NEVER USED COCAINE
22898,NEVER USED COCAINE
22899,NEVER USED COCAINE
22900,Yes
22901,DID NOT USE COCAINE IN THE PAST 12 MOS
22902,NEVER USED COCAINE
22903,DID NOT USE COCAINE IN THE PAST 12 MOS
22904,NEVER USED COCAINE
22905,NEVER USED COCAINE
22906,NEVER USED COCAINE
22907,NEVER USED COCAINE
22908,DID NOT USE COCAINE IN THE PAST 12 MOS
22909,NEVER USED COCAINE
22910,NEVER USED COCAINE
22911,NEVER USED COCAINE
22912,NEVER USED COCAINE
22913,NEVER USED COCAINE
22914,NEVER USED COCAINE
22915,NEVER USED COCAINE
22916,NEVER USED COCAINE
22917,NEVER USED COCAINE
22918,NEVER USED COCAINE
22919,NEVER USED COCAINE
22920,NEVER USED COCAINE
22921,NEVER USED COCAINE
22922,NEVER USED COCAINE
22923,NEVER USED COCAINE
22924,DID NOT USE COCAINE IN THE PAST 12 MOS
22925,NEVER USED COCAINE
22926,NEVER USED COCAINE
22927,NEVER USED COCAINE
22928,NEVER USED COCAINE
22929,NEVER USED COCAINE
22930,No
22931,NEVER USED COCAINE
22932,No
22933,NEVER USED COCAINE
22934,NEVER USED COCAINE
22935,NEVER USED COCAINE
22936,DID NOT USE COCAINE IN THE PAST 12 MOS
22937,NEVER USED COCAINE
22938,NEVER USED COCAINE
22939,NEVER USED COCAINE
22940,NEVER USED COCAINE
22941,NEVER USED COCAINE
22942,NEVER USED COCAINE
22943,NEVER USED COCAINE
22944,NEVER USED COCAINE
22945,NEVER USED COCAINE
22946,NEVER USED COCAINE
22947,NEVER USED COCAINE
22948,NEVER USED COCAINE
22949,No
22950,NEVER USED COCAINE
22951,NEVER USED COCAINE
22952,NEVER USED COCAINE
22953,NEVER USED COCAINE
22954,NEVER USED COCAINE
22955,NEVER USED COCAINE
22956,NEVER USED COCAINE
22957,NEVER USED COCAINE
22958,NEVER USED COCAINE
22959,NEVER USED COCAINE
22960,No
22961,NEVER USED COCAINE
22962,NEVER USED COCAINE
22963,NEVER USED COCAINE
22964,NEVER USED COCAINE
22965,NEVER USED COCAINE
22966,NEVER USED COCAINE
22967,DID NOT USE COCAINE IN THE PAST 12 MOS
22968,NEVER USED COCAINE
22969,NEVER USED COCAINE
22970,NEVER USED COCAINE
22971,NEVER USED COCAINE
22972,DID NOT USE COCAINE IN THE PAST 12 MOS
22973,NEVER USED COCAINE
22974,NEVER USED COCAINE
22975,NEVER USED COCAINE
22976,NEVER USED COCAINE
22977,NEVER USED COCAINE
22978,NEVER USED COCAINE
22979,NEVER USED COCAINE
22980,NEVER USED COCAINE
22981,NEVER USED COCAINE
22982,NEVER USED COCAINE
22983,NEVER USED COCAINE
22984,NEVER USED COCAINE
22985,NEVER USED COCAINE
22986,NEVER USED COCAINE
22987,NEVER USED COCAINE
22988,NEVER USED COCAINE
22989,NEVER USED COCAINE
22990,NEVER USED COCAINE
22991,NEVER USED COCAINE
22992,NEVER USED COCAINE
22993,No
22994,NEVER USED COCAINE
22995,DID NOT USE COCAINE IN THE PAST 12 MOS
22996,NEVER USED COCAINE
22997,NEVER USED COCAINE
22998,NEVER USED COCAINE
22999,NEVER USED COCAINE
23000,NEVER USED COCAINE
23001,NEVER USED COCAINE
23002,NEVER USED COCAINE
23003,NEVER USED COCAINE
23004,NEVER USED COCAINE
23005,NEVER USED COCAINE
23006,NEVER USED COCAINE
23007,No
23008,NEVER USED COCAINE
23009,No
23010,DID NOT USE COCAINE IN THE PAST 12 MOS
23011,NEVER USED COCAINE
23012,No
23013,NEVER USED COCAINE
23014,NEVER USED COCAINE
23015,NEVER USED COCAINE
23016,NEVER USED COCAINE
23017,NEVER USED COCAINE
23018,NEVER USED COCAINE
23019,No
23020,NEVER USED COCAINE
23021,NEVER USED COCAINE
23022,NEVER USED COCAINE
23023,NEVER USED COCAINE
23024,NEVER USED COCAINE
23025,NEVER USED COCAINE
23026,NEVER USED COCAINE
23027,NEVER USED COCAINE
23028,NEVER USED COCAINE
23029,NEVER USED COCAINE
23030,NEVER USED COCAINE
23031,NEVER USED COCAINE
23032,NEVER USED COCAINE
23033,NEVER USED COCAINE
23034,NEVER USED COCAINE
23035,NEVER USED COCAINE
23036,NEVER USED COCAINE
23037,NEVER USED COCAINE
23038,NEVER USED COCAINE
23039,NEVER USED COCAINE
23040,NEVER USED COCAINE
23041,NEVER USED COCAINE
23042,NEVER USED COCAINE
23043,NEVER USED COCAINE
23044,No
23045,DID NOT USE COCAINE IN THE PAST 12 MOS
23046,NEVER USED COCAINE
23047,NEVER USED COCAINE
23048,NEVER USED COCAINE
23049,NEVER USED COCAINE
23050,NEVER USED COCAINE
23051,NEVER USED COCAINE
23052,NEVER USED COCAINE
23053,NEVER USED COCAINE
23054,NEVER USED COCAINE
23055,NEVER USED COCAINE
23056,NEVER USED COCAINE
23057,NEVER USED COCAINE
23058,NEVER USED COCAINE
23059,NEVER USED COCAINE
23060,NEVER USED COCAINE
23061,NEVER USED COCAINE
23062,NEVER USED COCAINE
23063,NEVER USED COCAINE
23064,NEVER USED COCAINE
23065,NEVER USED COCAINE
23066,No
23067,NEVER USED COCAINE
23068,NEVER USED COCAINE
23069,NEVER USED COCAINE
23070,NEVER USED COCAINE
23071,Yes
23072,NEVER USED COCAINE
23073,NEVER USED COCAINE
23074,NEVER USED COCAINE
23075,NEVER USED COCAINE
23076,NEVER USED COCAINE
23077,NEVER USED COCAINE
23078,NEVER USED COCAINE
23079,NEVER USED COCAINE
23080,NEVER USED COCAINE
23081,NEVER USED COCAINE
23082,NEVER USED COCAINE
23083,NEVER USED COCAINE
23084,NEVER USED COCAINE
23085,NEVER USED COCAINE
23086,NEVER USED COCAINE
23087,DID NOT USE COCAINE IN THE PAST 12 MOS
23088,NEVER USED COCAINE
23089,NEVER USED COCAINE
23090,NEVER USED COCAINE
23091,NEVER USED COCAINE
23092,NEVER USED COCAINE
23093,NEVER USED COCAINE
23094,NEVER USED COCAINE
23095,NEVER USED COCAINE
23096,NEVER USED COCAINE
23097,NEVER USED COCAINE
23098,NEVER USED COCAINE
23099,NEVER USED COCAINE
23100,NEVER USED COCAINE
23101,NEVER USED COCAINE
23102,DID NOT USE COCAINE IN THE PAST 12 MOS
23103,NEVER USED COCAINE
23104,No
23105,Yes
23106,NEVER USED COCAINE
23107,NEVER USED COCAINE
23108,NEVER USED COCAINE
23109,NEVER USED COCAINE
23110,NEVER USED COCAINE
23111,NEVER USED COCAINE
23112,NEVER USED COCAINE
23113,NEVER USED COCAINE
23114,NEVER USED COCAINE
23115,NEVER USED COCAINE
23116,NEVER USED COCAINE
23117,NEVER USED COCAINE
23118,NEVER USED COCAINE
23119,NEVER USED COCAINE
23120,NEVER USED COCAINE
23121,NEVER USED COCAINE
23122,NEVER USED COCAINE
23123,NEVER USED COCAINE
23124,NEVER USED COCAINE
23125,NEVER USED COCAINE
23126,NEVER USED COCAINE
23127,No
23128,NEVER USED COCAINE
23129,DID NOT USE COCAINE IN THE PAST 12 MOS
23130,NEVER USED COCAINE
23131,DID NOT USE COCAINE IN THE PAST 12 MOS
23132,NEVER USED COCAINE
23133,NEVER USED COCAINE
23134,NEVER USED COCAINE
23135,NEVER USED COCAINE
23136,DID NOT USE COCAINE IN THE PAST 12 MOS
23137,No
23138,NEVER USED COCAINE
23139,NEVER USED COCAINE
23140,NEVER USED COCAINE
23141,NEVER USED COCAINE
23142,NEVER USED COCAINE
23143,NEVER USED COCAINE
23144,NEVER USED COCAINE
23145,NEVER USED COCAINE
23146,No
23147,NEVER USED COCAINE
23148,NEVER USED COCAINE
23149,NEVER USED COCAINE
23150,NEVER USED COCAINE
23151,NEVER USED COCAINE
23152,NEVER USED COCAINE
23153,NEVER USED COCAINE
23154,NEVER USED COCAINE
23155,NEVER USED COCAINE
23156,NEVER USED COCAINE
23157,NEVER USED COCAINE
23158,NEVER USED COCAINE
23159,No
23160,NEVER USED COCAINE
23161,NEVER USED COCAINE
23162,NEVER USED COCAINE
23163,NEVER USED COCAINE
23164,DID NOT USE COCAINE IN THE PAST 12 MOS
23165,NEVER USED COCAINE
23166,NEVER USED COCAINE
23167,NEVER USED COCAINE
23168,NEVER USED COCAINE
23169,NEVER USED COCAINE
23170,NEVER USED COCAINE
23171,DID NOT USE COCAINE IN THE PAST 12 MOS
23172,NEVER USED COCAINE
23173,NEVER USED COCAINE
23174,NEVER USED COCAINE
23175,NEVER USED COCAINE
23176,NEVER USED COCAINE
23177,DID NOT USE COCAINE IN THE PAST 12 MOS
23178,NEVER USED COCAINE
23179,NEVER USED COCAINE
23180,NEVER USED COCAINE
23181,NEVER USED COCAINE
23182,NEVER USED COCAINE
23183,NEVER USED COCAINE
23184,NEVER USED COCAINE
23185,NEVER USED COCAINE
23186,NEVER USED COCAINE
23187,NEVER USED COCAINE
23188,NEVER USED COCAINE
23189,NEVER USED COCAINE
23190,NEVER USED COCAINE
23191,NEVER USED COCAINE
23192,DID NOT USE COCAINE IN THE PAST 12 MOS
23193,NEVER USED COCAINE
23194,NEVER USED COCAINE
23195,NEVER USED COCAINE
23196,NEVER USED COCAINE
23197,NEVER USED COCAINE
23198,NEVER USED COCAINE
23199,NEVER USED COCAINE
23200,No
23201,NEVER USED COCAINE
23202,NEVER USED COCAINE
23203,NEVER USED COCAINE
23204,DID NOT USE COCAINE IN THE PAST 12 MOS
23205,NEVER USED COCAINE
23206,NEVER USED COCAINE
23207,NEVER USED COCAINE
23208,NEVER USED COCAINE
23209,NEVER USED COCAINE
23210,NEVER USED COCAINE
23211,NEVER USED COCAINE
23212,NEVER USED COCAINE
23213,NEVER USED COCAINE
23214,DID NOT USE COCAINE IN THE PAST 12 MOS
23215,NEVER USED COCAINE
23216,NEVER USED COCAINE
23217,NEVER USED COCAINE
23218,NEVER USED COCAINE
23219,NEVER USED COCAINE
23220,NEVER USED COCAINE
23221,NEVER USED COCAINE
23222,NEVER USED COCAINE
23223,NEVER USED COCAINE
23224,NEVER USED COCAINE
23225,NEVER USED COCAINE
23226,NEVER USED COCAINE
23227,NEVER USED COCAINE
23228,NEVER USED COCAINE
23229,NEVER USED COCAINE
23230,NEVER USED COCAINE
23231,NEVER USED COCAINE
23232,NEVER USED COCAINE
23233,NEVER USED COCAINE
23234,NEVER USED COCAINE
23235,NEVER USED COCAINE
23236,DID NOT USE COCAINE IN THE PAST 12 MOS
23237,NEVER USED COCAINE
23238,NEVER USED COCAINE
23239,NEVER USED COCAINE
23240,NEVER USED COCAINE
23241,DID NOT USE COCAINE IN THE PAST 12 MOS
23242,NEVER USED COCAINE
23243,NEVER USED COCAINE
23244,NEVER USED COCAINE
23245,NEVER USED COCAINE
23246,NEVER USED COCAINE
23247,NEVER USED COCAINE
23248,NEVER USED COCAINE
23249,NEVER USED COCAINE
23250,NEVER USED COCAINE
23251,NEVER USED COCAINE
23252,NEVER USED COCAINE
23253,NEVER USED COCAINE
23254,NEVER USED COCAINE
23255,DID NOT USE COCAINE IN THE PAST 12 MOS
23256,NEVER USED COCAINE
23257,NEVER USED COCAINE
23258,NEVER USED COCAINE
23259,NEVER USED COCAINE
23260,NEVER USED COCAINE
23261,NEVER USED COCAINE
23262,NEVER USED COCAINE
23263,NEVER USED COCAINE
23264,NEVER USED COCAINE
23265,NEVER USED COCAINE
23266,DID NOT USE COCAINE IN THE PAST 12 MOS
23267,NEVER USED COCAINE
23268,NEVER USED COCAINE
23269,NEVER USED COCAINE
23270,NEVER USED COCAINE
23271,No
23272,NEVER USED COCAINE
23273,DID NOT USE COCAINE IN THE PAST 12 MOS
23274,NEVER USED COCAINE
23275,DID NOT USE COCAINE IN THE PAST 12 MOS
23276,NEVER USED COCAINE
23277,NEVER USED COCAINE
23278,NEVER USED COCAINE
23279,No
23280,DID NOT USE COCAINE IN THE PAST 12 MOS
23281,DID NOT USE COCAINE IN THE PAST 12 MOS
23282,NEVER USED COCAINE
23283,NEVER USED COCAINE
23284,NEVER USED COCAINE
23285,NEVER USED COCAINE
23286,NEVER USED COCAINE
23287,NEVER USED COCAINE
23288,NEVER USED COCAINE
23289,NEVER USED COCAINE
23290,NEVER USED COCAINE
23291,NEVER USED COCAINE
23292,NEVER USED COCAINE
23293,NEVER USED COCAINE
23294,NEVER USED COCAINE
23295,NEVER USED COCAINE
23296,NEVER USED COCAINE
23297,NEVER USED COCAINE
23298,NEVER USED COCAINE
23299,NEVER USED COCAINE
23300,NEVER USED COCAINE
23301,NEVER USED COCAINE
23302,DID NOT USE COCAINE IN THE PAST 12 MOS
23303,NEVER USED COCAINE
23304,NEVER USED COCAINE
23305,NEVER USED COCAINE
23306,DID NOT USE COCAINE IN THE PAST 12 MOS
23307,DID NOT USE COCAINE IN THE PAST 12 MOS
23308,DID NOT USE COCAINE IN THE PAST 12 MOS
23309,NEVER USED COCAINE
23310,NEVER USED COCAINE
23311,NEVER USED COCAINE
23312,NEVER USED COCAINE
23313,NEVER USED COCAINE
23314,NEVER USED COCAINE
23315,NEVER USED COCAINE
23316,No
23317,NEVER USED COCAINE
23318,NEVER USED COCAINE
23319,NEVER USED COCAINE
23320,NEVER USED COCAINE
23321,NEVER USED COCAINE
23322,DID NOT USE COCAINE IN THE PAST 12 MOS
23323,NEVER USED COCAINE
23324,NEVER USED COCAINE
23325,NEVER USED COCAINE
23326,NEVER USED COCAINE
23327,NEVER USED COCAINE
23328,NEVER USED COCAINE
23329,NEVER USED COCAINE
23330,NEVER USED COCAINE
23331,NEVER USED COCAINE
23332,NEVER USED COCAINE
23333,NEVER USED COCAINE
23334,DID NOT USE COCAINE IN THE PAST 12 MOS
23335,NEVER USED COCAINE
23336,NEVER USED COCAINE
23337,NEVER USED COCAINE
23338,NEVER USED COCAINE
23339,NEVER USED COCAINE
23340,NEVER USED COCAINE
23341,NEVER USED COCAINE
23342,NEVER USED COCAINE
23343,NEVER USED COCAINE
23344,NEVER USED COCAINE
23345,NEVER USED COCAINE
23346,NEVER USED COCAINE
23347,NEVER USED COCAINE
23348,NEVER USED COCAINE
23349,NEVER USED COCAINE
23350,NEVER USED COCAINE
23351,NEVER USED COCAINE
23352,NEVER USED COCAINE
23353,NEVER USED COCAINE
23354,NEVER USED COCAINE
23355,NEVER USED COCAINE
23356,NEVER USED COCAINE
23357,NEVER USED COCAINE
23358,NEVER USED COCAINE
23359,NEVER USED COCAINE
23360,DID NOT USE COCAINE IN THE PAST 12 MOS
23361,NEVER USED COCAINE
23362,NEVER USED COCAINE
23363,NEVER USED COCAINE
23364,NEVER USED COCAINE
23365,NEVER USED COCAINE
23366,NEVER USED COCAINE
23367,NEVER USED COCAINE
23368,NEVER USED COCAINE
23369,NEVER USED COCAINE
23370,DID NOT USE COCAINE IN THE PAST 12 MOS
23371,NEVER USED COCAINE
23372,NEVER USED COCAINE
23373,NEVER USED COCAINE
23374,NEVER USED COCAINE
23375,NEVER USED COCAINE
23376,DID NOT USE COCAINE IN THE PAST 12 MOS
23377,NEVER USED COCAINE
23378,NEVER USED COCAINE
23379,NEVER USED COCAINE
23380,DID NOT USE COCAINE IN THE PAST 12 MOS
23381,NEVER USED COCAINE
23382,NEVER USED COCAINE
23383,NEVER USED COCAINE
23384,NEVER USED COCAINE
23385,NEVER USED COCAINE
23386,NEVER USED COCAINE
23387,NEVER USED COCAINE
23388,NEVER USED COCAINE
23389,NEVER USED COCAINE
23390,NEVER USED COCAINE
23391,NEVER USED COCAINE
23392,NEVER USED COCAINE
23393,NEVER USED COCAINE
