,COCLSACT
29288,NEVER USED COCAINE
29289,NEVER USED COCAINE
29290,NEVER USED COCAINE
29291,NEVER USED COCAINE
29292,NEVER USED COCAINE
29293,DID NOT USE COCAINE IN THE PAST 12 MOS
29294,NEVER USED COCAINE
29295,NEVER USED COCAINE
29296,NEVER USED COCAINE
29297,NEVER USED COCAINE
29298,NEVER USED COCAINE
29299,NEVER USED COCAINE
29300,NEVER USED COCAINE
29301,NEVER USED COCAINE
29302,NEVER USED COCAINE
29303,NEVER USED COCAINE
29304,NEVER USED COCAINE
29305,NEVER USED COCAINE
29306,NEVER USED COCAINE
29307,DID NOT USE COCAINE IN THE PAST 12 MOS
29308,No
29309,NEVER USED COCAINE
29310,NEVER USED COCAINE
29311,NEVER USED COCAINE
29312,NEVER USED COCAINE
29313,NEVER USED COCAINE
29314,NEVER USED COCAINE
29315,NEVER USED COCAINE
29316,NEVER USED COCAINE
29317,NEVER USED COCAINE
29318,NEVER USED COCAINE
29319,DID NOT USE COCAINE IN THE PAST 12 MOS
29320,NEVER USED COCAINE
29321,NEVER USED COCAINE
29322,NEVER USED COCAINE
29323,NEVER USED COCAINE
29324,NEVER USED COCAINE
29325,DID NOT USE COCAINE IN THE PAST 12 MOS
29326,DID NOT USE COCAINE IN THE PAST 12 MOS
29327,NEVER USED COCAINE
29328,NEVER USED COCAINE
29329,NEVER USED COCAINE
29330,NEVER USED COCAINE
29331,NEVER USED COCAINE
29332,NEVER USED COCAINE
29333,DID NOT USE COCAINE IN THE PAST 12 MOS
29334,NEVER USED COCAINE
29335,NEVER USED COCAINE
29336,NEVER USED COCAINE
29337,NEVER USED COCAINE
29338,NEVER USED COCAINE
29339,NEVER USED COCAINE
29340,NEVER USED COCAINE
29341,NEVER USED COCAINE
29342,NEVER USED COCAINE
29343,NEVER USED COCAINE
29344,NEVER USED COCAINE
29345,NEVER USED COCAINE
29346,NEVER USED COCAINE
29347,NEVER USED COCAINE
29348,No
29349,NEVER USED COCAINE
29350,NEVER USED COCAINE
29351,NEVER USED COCAINE
29352,DID NOT USE COCAINE IN THE PAST 12 MOS
29353,NEVER USED COCAINE
29354,NEVER USED COCAINE
29355,NEVER USED COCAINE
29356,NEVER USED COCAINE
29357,DID NOT USE COCAINE IN THE PAST 12 MOS
29358,NEVER USED COCAINE
29359,NEVER USED COCAINE
29360,NEVER USED COCAINE
29361,NEVER USED COCAINE
29362,NEVER USED COCAINE
29363,NEVER USED COCAINE
29364,DID NOT USE COCAINE IN THE PAST 12 MOS
29365,NEVER USED COCAINE
29366,DID NOT USE COCAINE IN THE PAST 12 MOS
29367,NEVER USED COCAINE
29368,NEVER USED COCAINE
29369,NEVER USED COCAINE
29370,DID NOT USE COCAINE IN THE PAST 12 MOS
29371,NEVER USED COCAINE
29372,NEVER USED COCAINE
29373,NEVER USED COCAINE
29374,NEVER USED COCAINE
29375,NEVER USED COCAINE
29376,NEVER USED COCAINE
29377,NEVER USED COCAINE
29378,NEVER USED COCAINE
29379,NEVER USED COCAINE
29380,NEVER USED COCAINE
29381,NEVER USED COCAINE
29382,NEVER USED COCAINE
29383,NEVER USED COCAINE
29384,NEVER USED COCAINE
29385,NEVER USED COCAINE
29386,NEVER USED COCAINE
29387,No
29388,NEVER USED COCAINE
29389,NEVER USED COCAINE
29390,NEVER USED COCAINE
29391,No
29392,NEVER USED COCAINE
29393,NEVER USED COCAINE
29394,DID NOT USE COCAINE IN THE PAST 12 MOS
29395,NEVER USED COCAINE
29396,NEVER USED COCAINE
29397,NEVER USED COCAINE
29398,NEVER USED COCAINE
29399,NEVER USED COCAINE
29400,NEVER USED COCAINE
29401,NEVER USED COCAINE
29402,NEVER USED COCAINE
29403,NEVER USED COCAINE
29404,NEVER USED COCAINE
29405,NEVER USED COCAINE
29406,NEVER USED COCAINE
29407,NEVER USED COCAINE
29408,NEVER USED COCAINE
29409,DID NOT USE COCAINE IN THE PAST 12 MOS
29410,NEVER USED COCAINE
29411,NEVER USED COCAINE
29412,NEVER USED COCAINE
29413,NEVER USED COCAINE
29414,NEVER USED COCAINE
29415,NEVER USED COCAINE
29416,NEVER USED COCAINE
29417,NEVER USED COCAINE
29418,NEVER USED COCAINE
29419,NEVER USED COCAINE
29420,NEVER USED COCAINE
29421,NEVER USED COCAINE
29422,NEVER USED COCAINE
29423,DID NOT USE COCAINE IN THE PAST 12 MOS
29424,NEVER USED COCAINE
29425,NEVER USED COCAINE
29426,NEVER USED COCAINE
29427,NEVER USED COCAINE
29428,DID NOT USE COCAINE IN THE PAST 12 MOS
29429,NEVER USED COCAINE
29430,NEVER USED COCAINE
29431,NEVER USED COCAINE
29432,NEVER USED COCAINE
29433,NEVER USED COCAINE
29434,NEVER USED COCAINE
29435,DID NOT USE COCAINE IN THE PAST 12 MOS
29436,NEVER USED COCAINE
29437,NEVER USED COCAINE
29438,NEVER USED COCAINE
29439,NEVER USED COCAINE
29440,No
29441,NEVER USED COCAINE
29442,NEVER USED COCAINE
29443,NEVER USED COCAINE
29444,DID NOT USE COCAINE IN THE PAST 12 MOS
29445,NEVER USED COCAINE
29446,NEVER USED COCAINE
29447,NEVER USED COCAINE
29448,NEVER USED COCAINE
29449,NEVER USED COCAINE
29450,NEVER USED COCAINE
29451,NEVER USED COCAINE
29452,NEVER USED COCAINE
29453,NEVER USED COCAINE
29454,NEVER USED COCAINE
29455,NEVER USED COCAINE
29456,NEVER USED COCAINE
29457,NEVER USED COCAINE
29458,NEVER USED COCAINE
29459,NEVER USED COCAINE
29460,NEVER USED COCAINE
29461,NEVER USED COCAINE
29462,NEVER USED COCAINE
29463,DID NOT USE COCAINE IN THE PAST 12 MOS
29464,NEVER USED COCAINE
29465,NEVER USED COCAINE
29466,NEVER USED COCAINE
29467,NEVER USED COCAINE
29468,NEVER USED COCAINE
29469,NEVER USED COCAINE
29470,No
29471,NEVER USED COCAINE
29472,NEVER USED COCAINE
29473,NEVER USED COCAINE
29474,NEVER USED COCAINE
29475,DID NOT USE COCAINE IN THE PAST 12 MOS
29476,NEVER USED COCAINE
29477,DID NOT USE COCAINE IN THE PAST 12 MOS
29478,NEVER USED COCAINE
29479,NEVER USED COCAINE
29480,NEVER USED COCAINE
29481,NEVER USED COCAINE
29482,NEVER USED COCAINE
29483,NEVER USED COCAINE
29484,NEVER USED COCAINE
29485,NEVER USED COCAINE
29486,NEVER USED COCAINE
29487,NEVER USED COCAINE
29488,DID NOT USE COCAINE IN THE PAST 12 MOS
29489,NEVER USED COCAINE
29490,NEVER USED COCAINE
29491,NEVER USED COCAINE
29492,NEVER USED COCAINE
29493,NEVER USED COCAINE
29494,NEVER USED COCAINE
29495,NEVER USED COCAINE
29496,NEVER USED COCAINE
29497,NEVER USED COCAINE
29498,NEVER USED COCAINE
29499,NEVER USED COCAINE
29500,NEVER USED COCAINE
29501,NEVER USED COCAINE
29502,NEVER USED COCAINE
29503,NEVER USED COCAINE
29504,NEVER USED COCAINE
29505,NEVER USED COCAINE
29506,NEVER USED COCAINE
29507,NEVER USED COCAINE
29508,NEVER USED COCAINE
29509,NEVER USED COCAINE
29510,NEVER USED COCAINE
29511,NEVER USED COCAINE
29512,NEVER USED COCAINE
29513,NEVER USED COCAINE
29514,NEVER USED COCAINE
29515,NEVER USED COCAINE
29516,NEVER USED COCAINE
29517,NEVER USED COCAINE
29518,NEVER USED COCAINE
29519,NEVER USED COCAINE
29520,NEVER USED COCAINE
29521,NEVER USED COCAINE
29522,No
29523,NEVER USED COCAINE
29524,NEVER USED COCAINE
29525,NEVER USED COCAINE
29526,DID NOT USE COCAINE IN THE PAST 12 MOS
29527,NEVER USED COCAINE
29528,NEVER USED COCAINE
29529,NEVER USED COCAINE
29530,NEVER USED COCAINE
29531,NEVER USED COCAINE
29532,NEVER USED COCAINE
29533,NEVER USED COCAINE
29534,NEVER USED COCAINE
29535,NEVER USED COCAINE
29536,DID NOT USE COCAINE IN THE PAST 12 MOS
29537,NEVER USED COCAINE
29538,NEVER USED COCAINE
29539,NEVER USED COCAINE
29540,NEVER USED COCAINE
29541,DID NOT USE COCAINE IN THE PAST 12 MOS
29542,NEVER USED COCAINE
29543,NEVER USED COCAINE
29544,NEVER USED COCAINE
29545,NEVER USED COCAINE
29546,NEVER USED COCAINE
29547,NEVER USED COCAINE
29548,NEVER USED COCAINE
29549,DID NOT USE COCAINE IN THE PAST 12 MOS
29550,NEVER USED COCAINE
29551,NEVER USED COCAINE
29552,DID NOT USE COCAINE IN THE PAST 12 MOS
29553,NEVER USED COCAINE
29554,NEVER USED COCAINE
29555,NEVER USED COCAINE
29556,NEVER USED COCAINE
29557,NEVER USED COCAINE
29558,NEVER USED COCAINE
29559,DID NOT USE COCAINE IN THE PAST 12 MOS
29560,NEVER USED COCAINE
29561,NEVER USED COCAINE
29562,NEVER USED COCAINE
29563,NEVER USED COCAINE
29564,NEVER USED COCAINE
29565,NEVER USED COCAINE
29566,NEVER USED COCAINE
29567,NEVER USED COCAINE
29568,NEVER USED COCAINE
29569,NEVER USED COCAINE
29570,NEVER USED COCAINE
29571,NEVER USED COCAINE
29572,NEVER USED COCAINE
29573,NEVER USED COCAINE
29574,NEVER USED COCAINE
29575,NEVER USED COCAINE
29576,NEVER USED COCAINE
29577,NEVER USED COCAINE
29578,NEVER USED COCAINE
29579,NEVER USED COCAINE
29580,NEVER USED COCAINE
29581,NEVER USED COCAINE
29582,NEVER USED COCAINE
29583,NEVER USED COCAINE
29584,NEVER USED COCAINE
29585,NEVER USED COCAINE
29586,No
29587,NEVER USED COCAINE
29588,NEVER USED COCAINE
29589,NEVER USED COCAINE
29590,NEVER USED COCAINE
29591,No
29592,NEVER USED COCAINE
29593,DID NOT USE COCAINE IN THE PAST 12 MOS
29594,NEVER USED COCAINE
29595,DID NOT USE COCAINE IN THE PAST 12 MOS
29596,NEVER USED COCAINE
29597,NEVER USED COCAINE
29598,NEVER USED COCAINE
29599,NEVER USED COCAINE
29600,NEVER USED COCAINE
29601,NEVER USED COCAINE
29602,NEVER USED COCAINE
29603,NEVER USED COCAINE
29604,NEVER USED COCAINE
29605,NEVER USED COCAINE
29606,NEVER USED COCAINE
29607,NEVER USED COCAINE
29608,NEVER USED COCAINE
29609,NEVER USED COCAINE
29610,NEVER USED COCAINE
29611,NEVER USED COCAINE
29612,NEVER USED COCAINE
29613,NEVER USED COCAINE
29614,NEVER USED COCAINE
29615,DID NOT USE COCAINE IN THE PAST 12 MOS
29616,NEVER USED COCAINE
29617,NEVER USED COCAINE
29618,NEVER USED COCAINE
29619,NEVER USED COCAINE
29620,NEVER USED COCAINE
29621,NEVER USED COCAINE
29622,NEVER USED COCAINE
29623,NEVER USED COCAINE
29624,NEVER USED COCAINE
29625,NEVER USED COCAINE
29626,NEVER USED COCAINE
29627,NEVER USED COCAINE
29628,DID NOT USE COCAINE IN THE PAST 12 MOS
29629,No
29630,DID NOT USE COCAINE IN THE PAST 12 MOS
29631,NEVER USED COCAINE
29632,NEVER USED COCAINE
29633,NEVER USED COCAINE
29634,NEVER USED COCAINE
29635,NEVER USED COCAINE
29636,NEVER USED COCAINE
29637,NEVER USED COCAINE
29638,NEVER USED COCAINE
29639,NEVER USED COCAINE
29640,NEVER USED COCAINE
29641,NEVER USED COCAINE
29642,NEVER USED COCAINE
29643,DID NOT USE COCAINE IN THE PAST 12 MOS
29644,NEVER USED COCAINE
29645,NEVER USED COCAINE
29646,NEVER USED COCAINE
29647,NEVER USED COCAINE
29648,DID NOT USE COCAINE IN THE PAST 12 MOS
29649,NEVER USED COCAINE
29650,NEVER USED COCAINE
29651,NEVER USED COCAINE
29652,NEVER USED COCAINE
29653,NEVER USED COCAINE
29654,NEVER USED COCAINE
29655,NEVER USED COCAINE
29656,NEVER USED COCAINE
29657,NEVER USED COCAINE
29658,NEVER USED COCAINE
29659,NEVER USED COCAINE
29660,NEVER USED COCAINE
29661,NEVER USED COCAINE
29662,NEVER USED COCAINE
29663,NEVER USED COCAINE
29664,NEVER USED COCAINE
29665,DID NOT USE COCAINE IN THE PAST 12 MOS
29666,NEVER USED COCAINE
29667,NEVER USED COCAINE
29668,NEVER USED COCAINE
29669,NEVER USED COCAINE
29670,NEVER USED COCAINE
29671,NEVER USED COCAINE
29672,NEVER USED COCAINE
29673,NEVER USED COCAINE
29674,DID NOT USE COCAINE IN THE PAST 12 MOS
29675,NEVER USED COCAINE
29676,NEVER USED COCAINE
29677,NEVER USED COCAINE
29678,NEVER USED COCAINE
29679,NEVER USED COCAINE
29680,NEVER USED COCAINE
29681,DID NOT USE COCAINE IN THE PAST 12 MOS
29682,NEVER USED COCAINE
29683,NEVER USED COCAINE
29684,NEVER USED COCAINE
29685,NEVER USED COCAINE
29686,NEVER USED COCAINE
29687,NEVER USED COCAINE
29688,NEVER USED COCAINE
29689,NEVER USED COCAINE
29690,NEVER USED COCAINE
29691,NEVER USED COCAINE
29692,NEVER USED COCAINE
29693,NEVER USED COCAINE
29694,NEVER USED COCAINE
29695,NEVER USED COCAINE
29696,NEVER USED COCAINE
29697,NEVER USED COCAINE
29698,NEVER USED COCAINE
29699,NEVER USED COCAINE
29700,NEVER USED COCAINE
29701,NEVER USED COCAINE
29702,No
29703,NEVER USED COCAINE
29704,NEVER USED COCAINE
29705,NEVER USED COCAINE
29706,NEVER USED COCAINE
29707,NEVER USED COCAINE
29708,NEVER USED COCAINE
29709,NEVER USED COCAINE
29710,NEVER USED COCAINE
29711,NEVER USED COCAINE
29712,NEVER USED COCAINE
29713,NEVER USED COCAINE
29714,NEVER USED COCAINE
29715,NEVER USED COCAINE
29716,NEVER USED COCAINE
29717,NEVER USED COCAINE
29718,NEVER USED COCAINE
29719,NEVER USED COCAINE
29720,NEVER USED COCAINE
29721,DID NOT USE COCAINE IN THE PAST 12 MOS
29722,NEVER USED COCAINE
29723,NEVER USED COCAINE
29724,NEVER USED COCAINE
29725,NEVER USED COCAINE
29726,NEVER USED COCAINE
29727,NEVER USED COCAINE
29728,NEVER USED COCAINE
29729,NEVER USED COCAINE
29730,NEVER USED COCAINE
29731,NEVER USED COCAINE
29732,NEVER USED COCAINE
29733,NEVER USED COCAINE
29734,DID NOT USE COCAINE IN THE PAST 12 MOS
29735,NEVER USED COCAINE
29736,NEVER USED COCAINE
29737,DID NOT USE COCAINE IN THE PAST 12 MOS
29738,NEVER USED COCAINE
29739,DID NOT USE COCAINE IN THE PAST 12 MOS
29740,NEVER USED COCAINE
29741,NEVER USED COCAINE
29742,NEVER USED COCAINE
29743,NEVER USED COCAINE
29744,DID NOT USE COCAINE IN THE PAST 12 MOS
29745,NEVER USED COCAINE
29746,NEVER USED COCAINE
29747,NEVER USED COCAINE
29748,NEVER USED COCAINE
29749,NEVER USED COCAINE
29750,NEVER USED COCAINE
29751,NEVER USED COCAINE
29752,NEVER USED COCAINE
29753,NEVER USED COCAINE
29754,NEVER USED COCAINE
29755,NEVER USED COCAINE
29756,NEVER USED COCAINE
29757,NEVER USED COCAINE
29758,NEVER USED COCAINE
29759,NEVER USED COCAINE
29760,NEVER USED COCAINE
29761,NEVER USED COCAINE
29762,NEVER USED COCAINE
29763,NEVER USED COCAINE
29764,NEVER USED COCAINE
29765,NEVER USED COCAINE
29766,NEVER USED COCAINE
29767,NEVER USED COCAINE
29768,NEVER USED COCAINE
29769,NEVER USED COCAINE
29770,NEVER USED COCAINE
29771,NEVER USED COCAINE
29772,NEVER USED COCAINE
29773,NEVER USED COCAINE
29774,NEVER USED COCAINE
29775,NEVER USED COCAINE
29776,NEVER USED COCAINE
29777,NEVER USED COCAINE
29778,NEVER USED COCAINE
29779,NEVER USED COCAINE
29780,NEVER USED COCAINE
29781,NEVER USED COCAINE
29782,NEVER USED COCAINE
29783,DID NOT USE COCAINE IN THE PAST 12 MOS
29784,Yes
29785,NEVER USED COCAINE
29786,NEVER USED COCAINE
29787,NEVER USED COCAINE
29788,DID NOT USE COCAINE IN THE PAST 12 MOS
29789,NEVER USED COCAINE
29790,NEVER USED COCAINE
29791,NEVER USED COCAINE
29792,DID NOT USE COCAINE IN THE PAST 12 MOS
29793,NEVER USED COCAINE
29794,NEVER USED COCAINE
29795,NEVER USED COCAINE
29796,NEVER USED COCAINE
29797,NEVER USED COCAINE
29798,NEVER USED COCAINE
29799,NEVER USED COCAINE
29800,NEVER USED COCAINE
29801,NEVER USED COCAINE
29802,BLANK (NO ANSWER)
29803,NEVER USED COCAINE
29804,NEVER USED COCAINE
29805,NEVER USED COCAINE
29806,NEVER USED COCAINE
29807,NEVER USED COCAINE
29808,NEVER USED COCAINE
29809,NEVER USED COCAINE
29810,DID NOT USE COCAINE IN THE PAST 12 MOS
29811,NEVER USED COCAINE
29812,NEVER USED COCAINE
29813,NEVER USED COCAINE
29814,NEVER USED COCAINE
29815,NEVER USED COCAINE
29816,NEVER USED COCAINE
29817,NEVER USED COCAINE
29818,NEVER USED COCAINE
29819,NEVER USED COCAINE
29820,NEVER USED COCAINE
29821,NEVER USED COCAINE
29822,NEVER USED COCAINE
29823,NEVER USED COCAINE
29824,NEVER USED COCAINE
29825,DID NOT USE COCAINE IN THE PAST 12 MOS
29826,NEVER USED COCAINE
29827,NEVER USED COCAINE
29828,NEVER USED COCAINE
29829,NEVER USED COCAINE
29830,NEVER USED COCAINE
29831,NEVER USED COCAINE
29832,DID NOT USE COCAINE IN THE PAST 12 MOS
29833,NEVER USED COCAINE
29834,NEVER USED COCAINE
29835,NEVER USED COCAINE
29836,NEVER USED COCAINE
29837,DID NOT USE COCAINE IN THE PAST 12 MOS
29838,NEVER USED COCAINE
29839,NEVER USED COCAINE
29840,NEVER USED COCAINE
29841,DID NOT USE COCAINE IN THE PAST 12 MOS
29842,NEVER USED COCAINE
29843,NEVER USED COCAINE
29844,NEVER USED COCAINE
29845,NEVER USED COCAINE
29846,NEVER USED COCAINE
29847,NEVER USED COCAINE
29848,NEVER USED COCAINE
29849,NEVER USED COCAINE
29850,NEVER USED COCAINE
29851,NEVER USED COCAINE
29852,NEVER USED COCAINE
29853,NEVER USED COCAINE
29854,NEVER USED COCAINE
29855,NEVER USED COCAINE
29856,NEVER USED COCAINE
29857,NEVER USED COCAINE
29858,NEVER USED COCAINE
29859,NEVER USED COCAINE
29860,NEVER USED COCAINE
29861,No
29862,NEVER USED COCAINE
29863,No
29864,DID NOT USE COCAINE IN THE PAST 12 MOS
29865,NEVER USED COCAINE
29866,NEVER USED COCAINE
29867,NEVER USED COCAINE
29868,NEVER USED COCAINE
29869,DID NOT USE COCAINE IN THE PAST 12 MOS
29870,DID NOT USE COCAINE IN THE PAST 12 MOS
29871,NEVER USED COCAINE
29872,NEVER USED COCAINE
29873,NEVER USED COCAINE
29874,NEVER USED COCAINE
29875,NEVER USED COCAINE
29876,NEVER USED COCAINE
29877,NEVER USED COCAINE
29878,NEVER USED COCAINE
29879,NEVER USED COCAINE
29880,NEVER USED COCAINE
29881,NEVER USED COCAINE
29882,NEVER USED COCAINE
29883,NEVER USED COCAINE
29884,NEVER USED COCAINE
29885,NEVER USED COCAINE
29886,NEVER USED COCAINE
29887,NEVER USED COCAINE
29888,NEVER USED COCAINE
29889,No
29890,NEVER USED COCAINE
29891,NEVER USED COCAINE
29892,NEVER USED COCAINE
29893,NEVER USED COCAINE
29894,NEVER USED COCAINE
29895,NEVER USED COCAINE
29896,No
29897,NEVER USED COCAINE
29898,NEVER USED COCAINE
29899,NEVER USED COCAINE
29900,NEVER USED COCAINE
29901,NEVER USED COCAINE
29902,NEVER USED COCAINE
29903,NEVER USED COCAINE
29904,NEVER USED COCAINE
29905,NEVER USED COCAINE
29906,NEVER USED COCAINE
29907,NEVER USED COCAINE
29908,NEVER USED COCAINE
29909,NEVER USED COCAINE
29910,No
29911,DID NOT USE COCAINE IN THE PAST 12 MOS
29912,NEVER USED COCAINE
29913,NEVER USED COCAINE
29914,NEVER USED COCAINE
29915,NEVER USED COCAINE
29916,NEVER USED COCAINE
29917,NEVER USED COCAINE
29918,NEVER USED COCAINE
29919,DID NOT USE COCAINE IN THE PAST 12 MOS
29920,NEVER USED COCAINE
29921,NEVER USED COCAINE
29922,NEVER USED COCAINE
29923,NEVER USED COCAINE
29924,NEVER USED COCAINE
29925,NEVER USED COCAINE
29926,NEVER USED COCAINE
29927,NEVER USED COCAINE
29928,NEVER USED COCAINE
29929,NEVER USED COCAINE
29930,NEVER USED COCAINE
29931,NEVER USED COCAINE
29932,NEVER USED COCAINE
29933,NEVER USED COCAINE
29934,NEVER USED COCAINE
29935,No
29936,NEVER USED COCAINE
29937,NEVER USED COCAINE
29938,NEVER USED COCAINE
29939,NEVER USED COCAINE
29940,NEVER USED COCAINE
29941,DID NOT USE COCAINE IN THE PAST 12 MOS
29942,NEVER USED COCAINE
29943,NEVER USED COCAINE
29944,NEVER USED COCAINE
29945,NEVER USED COCAINE
29946,NEVER USED COCAINE
29947,NEVER USED COCAINE
29948,NEVER USED COCAINE
29949,NEVER USED COCAINE
29950,NEVER USED COCAINE
29951,NEVER USED COCAINE
29952,NEVER USED COCAINE
29953,NEVER USED COCAINE
29954,NEVER USED COCAINE
29955,NEVER USED COCAINE
29956,NEVER USED COCAINE
29957,NEVER USED COCAINE
29958,NEVER USED COCAINE
29959,NEVER USED COCAINE
29960,NEVER USED COCAINE
29961,NEVER USED COCAINE
29962,NEVER USED COCAINE
29963,NEVER USED COCAINE
29964,NEVER USED COCAINE
29965,NEVER USED COCAINE
29966,NEVER USED COCAINE
29967,NEVER USED COCAINE
29968,NEVER USED COCAINE
29969,NEVER USED COCAINE
29970,NEVER USED COCAINE
29971,NEVER USED COCAINE
29972,NEVER USED COCAINE
29973,NEVER USED COCAINE
29974,NEVER USED COCAINE
29975,NEVER USED COCAINE
29976,NEVER USED COCAINE
29977,NEVER USED COCAINE
29978,NEVER USED COCAINE
29979,NEVER USED COCAINE
29980,NEVER USED COCAINE
29981,NEVER USED COCAINE
29982,DID NOT USE COCAINE IN THE PAST 12 MOS
29983,DID NOT USE COCAINE IN THE PAST 12 MOS
29984,NEVER USED COCAINE
29985,NEVER USED COCAINE
29986,NEVER USED COCAINE
29987,NEVER USED COCAINE
29988,NEVER USED COCAINE
29989,NEVER USED COCAINE
29990,NEVER USED COCAINE
29991,NEVER USED COCAINE
29992,NEVER USED COCAINE
29993,NEVER USED COCAINE
29994,NEVER USED COCAINE
29995,NEVER USED COCAINE
29996,NEVER USED COCAINE
29997,NEVER USED COCAINE
29998,DID NOT USE COCAINE IN THE PAST 12 MOS
29999,NEVER USED COCAINE
30000,NEVER USED COCAINE
30001,NEVER USED COCAINE
30002,DID NOT USE COCAINE IN THE PAST 12 MOS
30003,NEVER USED COCAINE
30004,NEVER USED COCAINE
30005,NEVER USED COCAINE
30006,NEVER USED COCAINE
30007,NEVER USED COCAINE
30008,NEVER USED COCAINE
30009,NEVER USED COCAINE
30010,NEVER USED COCAINE
30011,NEVER USED COCAINE
30012,NEVER USED COCAINE
30013,NEVER USED COCAINE
30014,NEVER USED COCAINE
30015,NEVER USED COCAINE
30016,NEVER USED COCAINE
30017,NEVER USED COCAINE
30018,NEVER USED COCAINE
30019,NEVER USED COCAINE
30020,NEVER USED COCAINE
30021,NEVER USED COCAINE
30022,NEVER USED COCAINE
30023,NEVER USED COCAINE
30024,NEVER USED COCAINE
30025,NEVER USED COCAINE
30026,NEVER USED COCAINE
30027,NEVER USED COCAINE
30028,NEVER USED COCAINE
30029,NEVER USED COCAINE
30030,NEVER USED COCAINE
30031,NEVER USED COCAINE
30032,NEVER USED COCAINE
30033,NEVER USED COCAINE
30034,NEVER USED COCAINE
30035,DID NOT USE COCAINE IN THE PAST 12 MOS
30036,NEVER USED COCAINE
30037,NEVER USED COCAINE
30038,NEVER USED COCAINE
30039,NEVER USED COCAINE
30040,NEVER USED COCAINE
30041,NEVER USED COCAINE
30042,NEVER USED COCAINE
30043,NEVER USED COCAINE
30044,DID NOT USE COCAINE IN THE PAST 12 MOS
30045,NEVER USED COCAINE
30046,NEVER USED COCAINE
30047,NEVER USED COCAINE
30048,NEVER USED COCAINE
30049,NEVER USED COCAINE
30050,DID NOT USE COCAINE IN THE PAST 12 MOS
30051,NEVER USED COCAINE
30052,NEVER USED COCAINE
30053,NEVER USED COCAINE
30054,NEVER USED COCAINE
30055,NEVER USED COCAINE
30056,NEVER USED COCAINE
30057,NEVER USED COCAINE
30058,DID NOT USE COCAINE IN THE PAST 12 MOS
30059,DID NOT USE COCAINE IN THE PAST 12 MOS
30060,NEVER USED COCAINE
30061,NEVER USED COCAINE
30062,NEVER USED COCAINE
30063,NEVER USED COCAINE
30064,NEVER USED COCAINE
30065,NEVER USED COCAINE
30066,NEVER USED COCAINE
30067,NEVER USED COCAINE
30068,NEVER USED COCAINE
30069,DID NOT USE COCAINE IN THE PAST 12 MOS
30070,NEVER USED COCAINE
30071,NEVER USED COCAINE
30072,NEVER USED COCAINE
30073,DID NOT USE COCAINE IN THE PAST 12 MOS
30074,NEVER USED COCAINE
30075,NEVER USED COCAINE
30076,NEVER USED COCAINE
30077,DID NOT USE COCAINE IN THE PAST 12 MOS
30078,NEVER USED COCAINE
30079,NEVER USED COCAINE
30080,NEVER USED COCAINE
30081,NEVER USED COCAINE
30082,NEVER USED COCAINE
30083,NEVER USED COCAINE
30084,NEVER USED COCAINE
30085,NEVER USED COCAINE
30086,NEVER USED COCAINE
30087,NEVER USED COCAINE
30088,DID NOT USE COCAINE IN THE PAST 12 MOS
30089,DID NOT USE COCAINE IN THE PAST 12 MOS
30090,NEVER USED COCAINE
30091,NEVER USED COCAINE
30092,NEVER USED COCAINE
30093,NEVER USED COCAINE
30094,NEVER USED COCAINE
30095,NEVER USED COCAINE
30096,DID NOT USE COCAINE IN THE PAST 12 MOS
30097,NEVER USED COCAINE
30098,NEVER USED COCAINE
30099,NEVER USED COCAINE
30100,NEVER USED COCAINE
30101,NEVER USED COCAINE
30102,NEVER USED COCAINE
30103,NEVER USED COCAINE
30104,NEVER USED COCAINE
30105,NEVER USED COCAINE
30106,NEVER USED COCAINE
30107,NEVER USED COCAINE
30108,NEVER USED COCAINE
30109,NEVER USED COCAINE
30110,DID NOT USE COCAINE IN THE PAST 12 MOS
30111,NEVER USED COCAINE
30112,NEVER USED COCAINE
30113,NEVER USED COCAINE
30114,NEVER USED COCAINE
30115,NEVER USED COCAINE
30116,NEVER USED COCAINE
30117,NEVER USED COCAINE
30118,NEVER USED COCAINE
30119,NEVER USED COCAINE
30120,NEVER USED COCAINE
30121,NEVER USED COCAINE
30122,NEVER USED COCAINE
30123,NEVER USED COCAINE
30124,NEVER USED COCAINE
30125,NEVER USED COCAINE
30126,NEVER USED COCAINE
30127,NEVER USED COCAINE
30128,No
30129,DID NOT USE COCAINE IN THE PAST 12 MOS
30130,NEVER USED COCAINE
30131,NEVER USED COCAINE
30132,NEVER USED COCAINE
30133,NEVER USED COCAINE
30134,NEVER USED COCAINE
30135,No
30136,NEVER USED COCAINE
30137,NEVER USED COCAINE
30138,NEVER USED COCAINE
30139,NEVER USED COCAINE
30140,NEVER USED COCAINE
30141,NEVER USED COCAINE
30142,NEVER USED COCAINE
30143,NEVER USED COCAINE
30144,NEVER USED COCAINE
30145,DID NOT USE COCAINE IN THE PAST 12 MOS
30146,No
30147,NEVER USED COCAINE
30148,NEVER USED COCAINE
30149,NEVER USED COCAINE
30150,NEVER USED COCAINE
30151,NEVER USED COCAINE
30152,NEVER USED COCAINE
30153,NEVER USED COCAINE
30154,NEVER USED COCAINE
30155,NEVER USED COCAINE
30156,No
30157,NEVER USED COCAINE
30158,NEVER USED COCAINE
30159,NEVER USED COCAINE
30160,NEVER USED COCAINE
30161,NEVER USED COCAINE
30162,NEVER USED COCAINE
30163,NEVER USED COCAINE
30164,NEVER USED COCAINE
30165,NEVER USED COCAINE
